Age,Credit_Mix,Payment_of_Min_Amount,Payment_Behaviour,pc1_1,pc1_2,pc1_3,pc1_4,pc1_5,pc2_1,pc2_2,Credit_Score
0.3095238095238095,1,1,1,-0.44834085699569765,0.25327131260450103,0.006445020127102408,-0.05198590501388087,0.12474294324569044,0.4147124984113015,0.1509593265128592,2
0.047619047619047616,2,0,4,0.10096907437892055,0.2943192659055461,0.2713427530946052,0.2797533284283885,-0.07773478325977903,-0.2504108229026942,-0.010681631319245842,1
0.6904761904761905,3,2,4,0.6087401345018597,0.4312500406003145,-0.22012610045654232,0.012033997802815943,-0.2809547274027224,-0.24555507548930075,-0.010157859648411184,0
0.6190476190476191,3,2,0,1.1877217750360176,0.020617032538715274,0.27601285928131547,0.22024077601921527,0.4112933099498195,0.04055307566536365,-0.04159418499122794,1
0.9047619047619049,1,1,2,-0.47809977744305604,0.052526864367430426,-0.09216759641863123,-0.002450736930060121,0.038631401986122055,-0.20368316053158422,0.05539643662919112,0
0.4047619047619047,3,2,2,1.0590906972021383,0.2665925367688944,0.22747022567291475,0.3436190874670398,0.12859726257004964,-0.21912614017144819,-0.020465717801675658,2
0.2619047619047619,3,1,0,-0.6539216877774411,0.16800354017823665,0.11485502476508463,-0.20003544754481536,0.08523454797147348,0.7879039715783815,0.13858151777894817,1
0.6428571428571428,1,1,4,-0.47899022103782607,0.06050143619421372,0.1433060896988796,0.20402394650070038,0.021770950763258995,-0.2265355765848257,0.026585659547659235,2
0.4523809523809524,1,1,3,-0.4316903342375094,-0.3890172721626902,0.1350007326307449,0.08190946883864066,-0.1061696187414715,-0.12727584556815325,0.05742323067366571,2
1.0,1,0,1,-0.6674097036313053,0.14282499612992694,-0.053942479123007536,-0.15244014975161005,0.33055273885492,-0.08410928106418636,0.056996200009658896,2
0.8333333333333333,1,1,4,-0.5215808731184921,-0.027932085173821508,0.014390457800217082,-0.0790179732270668,0.18104182437867958,0.45752226073959906,-0.2824678848550279,1
0.8571428571428572,1,1,6,-0.07206978900351091,-0.3715212579300844,0.15443870801106657,0.23308300394296325,0.027222656392044714,0.11078721982456002,0.03663667641110707,0
0.35714285714285715,0,2,1,0.7189888389104948,-0.20987875430681247,0.06550456526963688,-0.2653906900800277,-0.0960211810053204,0.017185379479210394,-0.09441023903288515,2
0.14285714285714285,3,1,2,-0.7251624043006842,-0.1323711791849176,-0.05818041136041335,-0.04827605893067935,-0.1562685951313471,0.2051246119661519,0.01974230158085652,2
0.23809523809523808,1,1,3,-0.24281214732367795,-0.24906947700868654,0.22434695953036887,0.19199220943784526,0.024641236723107335,-0.19669187923816203,-0.014007842368463988,0
0.2619047619047619,1,1,2,-0.41890628258977153,0.06066005305788197,0.2176847893255306,-0.14469171216654267,-0.09227212772039889,0.2985572249205321,-0.22543412700663462,1
0.8095238095238095,2,1,5,-0.20477022743679707,-0.13498331874696046,0.08677811232624827,0.07872771612756031,-0.36962348436218784,-0.2070279135062648,-0.026040595299716585,1
0.5714285714285714,2,2,0,0.33167653656545437,-0.06723115812144087,-0.44650544201774023,-0.2602885936449405,-0.23446026567819356,-0.0871654973662217,0.06875770194326451,1
0.047619047619047616,2,2,1,0.3855917573759722,0.06172139636909685,-0.20921310999433362,-0.08878962693259354,-0.3102950464636036,0.1415112157445581,0.09145257144678555,2
0.6904761904761905,0,2,5,0.6010247759248248,0.021150151689326768,0.03342084869303863,-0.09922053693058822,-0.1738404377071186,-0.060296592813572136,-0.10176000602993271,2
0.047619047619047616,0,2,5,0.7265489560309,-0.13709108063596664,0.15700552690829522,-0.13100472528688775,0.10179837327462146,0.07076926287643992,-0.2083391813341483,2
0.3095238095238095,0,2,1,0.8383461881968624,0.14622976146945127,-0.23002427977449322,0.10287201285284829,0.4360244471077729,-0.2249323017431153,0.04311548470407307,2
0.1904761904761904,1,0,3,-0.8608215726061843,0.02240100354664709,-0.07039592726697341,0.020092983934708347,-0.0058233249311500646,0.27938823115716277,0.0033802627844631977,0
0.4523809523809524,2,1,5,-0.30629041348723773,-0.3163905226826289,0.04141993106203007,0.09618479217863564,-0.021564347111762472,0.06488497938418936,0.06468788557688383,1
0.3809523809523809,1,1,0,-0.6454773898144481,-0.13987028402385238,-0.04070487617378632,-0.21246919247139875,-0.005853805474280049,0.19328827504303042,0.22071529702473375,2
0.02380952380952378,0,2,1,0.8336205998664998,0.1398466479995909,-0.15631645845054246,-0.12070589805423612,0.08246119709179092,-0.006704035496824634,0.0138998993577812,2
0.3809523809523809,2,2,5,-0.10612688681801807,-0.24095436786156954,0.11324897604280176,-0.11822149775912513,0.10610057756245486,-0.14129336193365394,-0.12858931701269788,0
0.8809523809523809,1,1,1,-0.5233945121393665,0.33087881467870955,-0.02380555638409132,0.1930026198505135,-0.1550501705004382,-0.06981064045037372,0.07184954795484573,0
0.28571428571428575,1,0,0,-0.7841815447553365,0.09978454500754019,-0.10149711836579142,-0.16195826652101705,0.13631624851572446,0.8652469134836589,0.28349383440437015,0
0.42857142857142855,3,2,5,1.0654276090491968,0.3289156487894978,-0.11916598602026321,-0.07337442249667145,0.2330676295844902,-0.2752699405487918,-0.0002959458966724643,2
0.8809523809523809,3,1,0,-0.7112066789739704,-0.030524250250283214,-0.07152570551208892,0.0415984519446751,0.053931880489619194,-0.1429328294993823,0.11783787986614254,2
0.23809523809523808,3,1,0,-0.488983197676354,0.242389421351322,0.14321333320386914,-0.04561985421507908,0.06373466034304856,-0.057859002333290444,0.0352114924960658,0
0.5476190476190477,1,1,1,-0.4105078354868918,0.34494568638352363,0.039032832413152085,-0.0662391899228707,0.17551008878017024,0.6462926727407463,-0.10409120511839674,0
0.28571428571428575,2,2,0,0.6708639756880133,-0.26832556434380617,-0.28167841506597513,-0.23868823145363774,-0.172182317179701,-0.23334608930472658,0.05902679385293565,2
0.42857142857142855,3,0,0,-0.21389083293347988,-0.12358789837207551,0.11406851987709798,0.0997328846398659,-0.13690894974370643,0.5614506288542516,0.18538300528797225,1
0.21428571428571425,1,1,5,-0.5460676869137924,0.17332571229221144,-0.11635137364350948,-0.2783371383535814,0.12523931025358673,-0.18992075856978446,-0.06284511704106718,2
0.0,0,2,5,0.7332503931492322,-0.013760844419400953,0.12354835109283885,-0.11454673443092803,-0.10211094730127528,-0.16975249782900478,-0.15279324612676853,1
0.9285714285714286,2,0,1,-0.3343094849948206,-0.0735796371782409,0.09295239987721671,0.0411661979291732,-0.056816123226473864,0.29108587022914595,0.1537745658873123,0
0.09523809523809523,0,2,5,1.0257937884633836,0.054029093503793646,0.2667247320082494,-0.2732407502149612,-0.1900121934879313,-0.20718203037568142,-0.00891336967390153,0
0.35714285714285715,3,1,1,-0.5241387787557538,0.3222116718028349,0.11686376424623224,-0.22535057149905333,0.20633369645422364,-0.09604852835767758,0.0034491851093987197,2
0.21428571428571425,2,2,4,-0.033924875664115284,0.007672297101691705,-0.31465741945643017,0.04020806005793259,-0.06488031837251176,-0.14143012357138288,-0.06272920248752654,1
0.28571428571428575,1,1,2,-0.5864242684681469,0.019979843220231497,0.06503542396615436,0.03188128117195191,0.19923471026988995,0.1574462705131104,0.10731352149603117,2
0.6190476190476191,0,2,4,1.1676478928518803,0.18589515507537835,0.20731590105387987,0.2649464717001291,0.18393218111644186,-0.2500809567829476,0.020962658632903267,0
0.14285714285714285,3,1,1,-0.35721433327169766,-0.06611717811513729,-0.06946082030913109,0.17884790190754077,0.1762723471004987,0.8543407741846536,0.34033387576301843,1
0.6904761904761905,0,0,6,0.7104516792366313,-0.08053228785538324,0.33171192720416764,0.09067213198517725,-0.1573050207708614,-0.2526751650815411,0.013162177679767018,2
0.02380952380952378,0,2,6,0.9881108109481656,0.18057403256737886,0.08773116936300557,0.16093428537987484,0.06120439434249045,-0.24123317607839356,0.02929255471544359,1
0.07142857142857145,2,2,2,0.09537489013955391,-0.252764269695697,0.011698530848409383,0.4731284258817904,-0.06225809024289525,-0.1343550097998489,0.04433334919399348,0
0.7857142857142858,1,1,5,-0.36617706093538455,0.33299077787349096,-0.007427813319472565,-0.18557469042038952,-0.08325995144669321,-0.09179111793864914,-0.12905125253553934,2
0.4761904761904762,2,2,1,0.05500049279102093,0.009114635298523244,-0.4283426675793149,0.17058811499720997,0.14102477625899149,-0.24389167022579133,0.0682888180544622,0
0.2619047619047619,1,1,1,-0.5459598088463836,0.07638286590869553,0.14994479943787592,-0.12586058268926695,-0.12748171529866215,0.7842379375057245,0.2319316383397615,2
0.6904761904761905,1,1,1,-0.787251098507876,0.09476062532243879,-0.03659425861597271,-0.17585271457478116,-0.07201925125290684,-0.045855303180212414,0.06309464754087445,1
0.6428571428571428,0,0,5,0.34779405097376936,-0.07190091802435983,0.1397056855999811,-0.15343262915919806,-0.07600738907662422,-0.26715213804000215,0.04223478204588317,1
0.7380952380952381,3,2,2,1.1422496290713464,0.16644466029939087,0.051053328383304175,-0.12004354745418147,0.12617453593069747,-0.2219489636705347,0.04811158982989175,1
0.6190476190476191,2,2,5,0.24370102520705172,0.04516476943703157,0.051540691679360706,0.23632454606475914,0.12376182351205514,0.4059527491746899,-0.30740691933695025,0
0.1904761904761904,2,2,1,0.18552053978095517,0.3335529769215765,-0.2892650372892106,0.0901613868513444,-0.0017929698911386682,0.16770043988441524,0.08795787829330627,2
0.3095238095238095,3,1,3,-0.5888220016182433,0.06593680852259548,-0.2249585923190668,0.06623327934936835,0.15504886044422275,0.43265301784648064,0.1960383536280137,1
0.23809523809523808,1,1,5,-0.43887883371464215,0.09198614495901047,0.04286305555503339,-0.13667781499803125,0.07842674305471228,0.7438402530559804,-0.21895870150862184,0
0.3809523809523809,1,1,5,-0.2889203771875697,-0.07123325064024144,0.2420365559733152,-0.008614511262616364,0.1364362289039827,-0.10510413312769767,0.05397198065053846,0
0.35714285714285715,2,2,5,-0.39625649509496846,-0.18107634718919496,-0.15318647603910426,0.07104992391141886,-0.2222490287913111,0.06458041626629013,-0.08821064362278977,2
0.23809523809523808,2,0,5,0.4144369522219815,-0.12312170671994926,-0.19474419190441178,0.020864781639166052,0.07899907979553408,-0.20921701956307392,-0.06331654654582794,0
0.6666666666666667,2,1,1,-0.43340543650910796,-0.04654423135801522,0.38312288903489544,0.1459808902296764,-0.05574878478040815,-0.18113440548337695,0.04190448367035843,0
0.4047619047619047,3,1,6,-0.5112351596913978,0.07650693585081603,0.16965489398672096,-0.11665134189591123,-0.12444092534984467,0.12519630930777476,-0.07447739001687162,1
0.4523809523809524,2,0,5,-0.0741432856939842,-0.04125221821843572,0.08969383094814765,0.053743556329391026,0.15796543266829063,-0.27398062491906194,0.015991542746345885,2
0.42857142857142855,2,0,5,0.5079784603819779,0.11478943001107472,-0.2136211024208762,-0.43428004831397116,-0.19450352979567634,-0.23781840017414574,-0.05635031405095809,1
0.9761904761904763,2,1,4,-0.23550749456821196,-0.476952837051693,-0.043851394566945534,0.10468463649116708,-0.08029442285731903,0.3139005068042762,-0.29744259761430286,0
0.5238095238095237,3,2,1,1.0501732875509253,0.12399069059069828,0.31463013590469846,-0.3812693580669555,-0.009518476900653772,-0.14736345031958953,-0.01788809523001799,1
0.6666666666666667,3,2,1,-0.25353740014271875,-0.30077167606372057,-0.18283414176911833,0.23192788100468223,0.21022702141692615,0.22640497043610314,0.1450526993589874,0
0.8571428571428572,2,2,0,-0.40687351909395403,-0.1809285555101906,-0.1887172714721332,0.2597966505243965,0.03078906767108261,0.4043103083352662,0.23733192448906754,1
0.4761904761904762,1,1,5,-0.6010788981847321,0.14331579889554386,-0.011324710770325819,-0.3712148794683594,0.08607386192969893,-0.13277013909738633,-0.15330151164928094,0
0.23809523809523808,1,0,2,-0.401340653920678,0.08042350337081211,0.2195450721101525,-0.0896568283967035,-0.17623235823878308,-0.21159378052698516,0.04466951942127101,0
0.49999999999999994,1,1,3,-0.20687068114916674,-0.22286986922354513,0.16915841591212333,0.12140962242965486,0.08636172042022597,-0.24750603552592082,0.021793373940891467,1
0.1904761904761904,3,2,3,-0.2699025604340397,-0.21994218550799816,-0.12236513179846323,-0.05541046914344641,0.06020048829472066,-0.16419018693154963,-0.00033075667849208346,1
0.3333333333333333,2,1,1,-0.18987760368324258,-0.005247319152502816,0.22989715157809743,0.17280994009747605,0.13776727169213962,-0.08771200144886654,0.014790290256213312,2
0.7619047619047619,1,1,1,-0.05764932867979089,-0.03379027352064634,0.19239366261788704,0.12658332845583606,0.24300242239901879,-0.13824285987153498,0.05393523756496692,1
0.6666666666666667,3,1,5,-0.5363669023505571,0.4051655290165874,0.11635419184251528,-0.022981313703962836,-0.10464620192305356,0.0684704394025843,-0.30244531778752415,2
0.49999999999999994,3,0,6,-0.5364190586178117,-0.27187648521467533,-0.018339737779316634,0.03538297339955199,-0.10980444931152186,-0.11176015054815569,0.06546229768408758,2
0.2619047619047619,1,1,0,-0.634463330998824,0.08242053449109216,0.19607395380361636,-0.1763221420324946,0.14164209887771725,0.47620417859712866,0.0004873074763198787,2
0.3809523809523809,3,1,2,-0.5452670333908463,0.10414069624270367,0.14157034079200337,0.11816692162227119,0.011052689230329649,-0.10037844004806123,-0.013202495961239603,2
0.8333333333333333,2,0,1,-0.1439195116809472,-0.2186964836989127,-0.12599892689365844,0.030013024039738795,-0.16011230508195268,-0.06075040575352281,0.05497658125077316,2
0.5238095238095237,3,1,0,-0.47850659487274655,-0.2345666474665874,-0.07505530044818365,-0.03749366034314569,0.03373996794820697,0.15528954984036042,0.18078422042901687,1
0.5476190476190477,2,2,4,-0.11250707475308341,-0.44076040963659757,-0.042486830270565656,0.2614423006525888,-0.1089990757865148,-0.15723393818778555,-0.036297854197725535,0
0.21428571428571425,3,1,4,-0.4795949432172657,0.10997728155205616,0.2553058179358022,-0.22540574023492568,0.17891518804307402,-0.05809735876275901,-0.008359052255458577,2
0.0,0,2,5,1.039512555277961,0.21692759969960446,-0.4661535018484119,-0.0616932423012887,0.16114292328642296,-0.221443383636654,-0.02699559548606832,1
0.5952380952380951,3,1,4,-0.4430412768291255,0.1112528057954354,0.0032805480760564887,0.00853484380917277,-0.052423212136025105,0.17723791108889259,-0.14621168730179335,0
0.7619047619047619,1,0,1,-0.5758588973534577,-0.3031243756695835,0.05969058114506948,0.12166485083496342,-0.03859404675404687,0.833936285579215,0.4028775108050644,2
0.3333333333333333,1,1,0,-0.6647021637088568,0.25737325650437026,0.029825213555174146,-0.08951267714363895,-0.02797891386011045,0.05970073629988032,0.10967643435457426,2
0.2619047619047619,2,2,3,0.5584252718635088,-0.23496705880330315,-0.37811835535959026,-0.3438319892413282,0.11759695031064069,-0.21594720883324642,0.03577517420485028,2
0.42857142857142855,2,0,3,0.10577923671933298,0.014985920956067045,-0.12462922821162944,0.40246423793198866,-0.10710057188257334,-0.21050911184991578,-0.015272753002349274,1
0.6428571428571428,2,1,2,-0.13756230939296055,-0.10743313363414231,-0.02439308070992502,0.17209452997600952,0.1134834332687075,-0.11554315500116835,0.023080336561228945,2
0.9761904761904763,2,2,5,-0.007292179577676139,-0.1377626041239005,-0.14530705239520494,-0.0406258302828123,0.05765294647074978,-0.22081810826152945,0.0289367183589318,0
0.5952380952380951,3,2,2,0.21950417901127017,0.0909335637137968,-0.08532983691472501,0.1776151750363218,-0.006918335787217789,-0.2111930074202143,0.04451842394529644,2
0.3095238095238095,1,1,2,-0.42407818744047143,0.31840440923032953,0.08277023404648226,0.19026674300090105,0.09579984104581499,-0.13698371619690217,0.04017215091917492,2
0.6190476190476191,1,1,4,-0.6690795093045869,0.14426279490622457,-0.3267725270527054,-0.2317388483920483,0.09567914807523822,0.5200098934965749,0.070524060679046,2
0.9761904761904763,1,1,5,-0.7214235953027576,0.08409094286953872,-0.14424722291472133,0.08682888377676279,-0.006770897021183303,-0.07775548009353095,-0.07434876176695235,0
0.7857142857142858,2,2,1,-0.1383700433014915,0.11323078223097938,-0.00757812741290631,-0.05937235617082237,-0.16192861295936598,-0.20695381948783895,0.04233910761959657,1
0.5238095238095237,1,0,3,-0.11152609441349759,0.025613759207777698,0.17682178578056407,-0.007214192970702277,0.23976506763410319,0.26463648150884983,-0.01570869163181038,2
0.4761904761904762,2,2,2,0.6269905221672827,0.07303127805779358,0.1680603310660468,-0.2791145271129797,0.12045716957167055,0.13135923760316187,-0.25021558214760214,2
0.7619047619047619,0,2,0,0.6901127117633781,-0.44688471377366823,-0.09327102766116238,-0.2155339672784787,-0.14784283334607182,-0.05407583424631074,0.045282362652521155,1
0.6190476190476191,3,2,1,-0.29582272878216775,-0.27891542986160556,0.2669003582246431,0.004070661787323848,-0.1393099152178069,-0.159410613427053,0.06462781141420272,2
0.7142857142857142,2,2,1,0.29847464012663405,0.02942261011682834,0.012068245085077867,0.23020341887839174,-0.14400528965890308,-0.2929199724555591,0.04709672781594279,0
0.23809523809523808,2,2,1,0.005455510210090719,-0.2078942213122248,-0.37832150933603803,0.10197575705631223,-0.11853694889706617,0.2146319086935387,0.24139519212550892,1
0.16666666666666669,2,1,6,0.13231950283297422,-0.20878205919227377,0.08458668073372227,0.02834291600778946,-0.29325634282024526,0.0750175087852098,0.03636070465794987,1
0.4523809523809524,2,2,1,-0.07149285004129113,-0.38211660323906116,-0.009669589322797156,0.13453319555568163,-0.07748789838255679,-0.0579393807711901,0.12515968212213063,0
0.3452380952380952,2,2,5,0.34757802299181817,0.13172102899785343,-0.062047050881526344,-0.21586392887933634,-0.21179672336801306,-0.2504079211425019,0.02799015222517552,1
0.3333333333333333,1,1,4,-0.5049625960108284,-0.15428262176863905,0.11743422259194192,0.16449892940677385,-0.04431746151332619,0.0986510399214463,-0.11584727706185144,0
0.5476190476190477,2,2,5,0.2527057862526352,0.177267381680545,0.09607777172764254,-0.0751664730698787,-0.03638087031194609,-0.22714856674861145,-0.0003242162263319276,2
0.6904761904761905,3,1,3,-0.32940043979555034,0.014091544289542401,-0.10422088214581227,-0.13495297587766134,-0.056553376903858976,0.5440679094865997,-0.36806941439032304,1
0.8571428571428572,3,1,5,-0.6503284998207952,0.15354760704345755,-0.17923153154991625,-0.10375066239397876,0.15487550609117604,-0.21278296819894996,-0.01244722879247235,0
0.6428571428571428,3,2,5,1.1386022988852453,-0.19293348820738265,-0.038919411557853834,-0.07500715127431698,0.0032630471181040732,-0.2526820449746573,0.030700076227505882,2
0.7142857142857142,0,2,5,1.0205975639861296,0.023596103785895106,-0.25944702509712614,0.016540018740023116,0.22080695876303166,-0.12471534978170307,-0.24242056694603964,0
0.4047619047619047,2,2,0,0.19678962867126382,0.33447108707728673,0.13313598823569234,0.2327741613275865,-0.1012165702958574,0.06332739842258345,-0.04700112065265462,1
0.16666666666666669,3,0,0,0.1524886027240091,-0.29444109961791587,-0.2568991329452195,0.17812392698711105,0.05379639029124425,0.1522842734223721,0.1339437370422904,2
0.6904761904761905,2,0,3,-0.6697619123668822,-0.09942661849896128,0.021360050297162203,-0.0627252878086742,-0.07959303288646269,-0.1376598334543788,-0.03476676780754485,0
0.9761904761904763,3,1,0,-0.37155876034504187,-0.2772121421606688,-0.09042832474406715,0.4256898438551638,0.02477910823671023,-0.12285722560130086,0.10492722278379467,0
0.9047619047619049,3,1,6,-0.6928011560423899,0.07150268050493797,0.2664503727912162,-0.10909006565224075,0.017978958718374405,0.21033793349612512,0.06343664297949501,1
0.7380952380952381,0,2,2,0.6835507848100166,0.23983888089958252,0.008103295723428883,-0.05023789109091703,0.2593164709504179,-0.26206275999527434,0.0500784853176999,0
0.8095238095238095,1,1,4,-0.5894747112629621,-0.06191621091791477,0.08868381967983485,-0.091853436209376,0.1853553119219086,0.12022519898102141,-0.10847812684283839,2
0.4523809523809524,2,2,4,0.18809666068664188,0.03467139585818635,0.025559724066030187,0.141412414419759,-0.10758673909228976,-0.25973706724551465,0.03742324297536885,2
0.28571428571428575,0,2,4,0.7768223923987114,0.012336718435384308,0.1468870015845012,0.018589276384795322,-0.171202241666486,0.04249301617678003,-0.16529521503888006,2
0.23809523809523808,2,0,1,-0.0913816434349628,-0.5908262875155209,0.05105055975401318,0.1177277612720221,-0.09936938249762267,-0.10583515178003078,0.06599560513755885,2
0.7380952380952381,2,0,5,0.35119694776956667,0.08924186595281203,0.2731781848096676,-0.05328628983332112,-0.027514874472732403,-0.2232413701505631,-0.016432853256998628,2
0.4523809523809524,1,1,2,-0.5750698585303664,0.07238082132838147,-0.08876583343148908,0.06952282667922094,-0.04482265251787834,-0.07122553767341527,0.01704298074308004,0
0.8571428571428572,3,1,4,-0.2530449942482562,-0.06003914861824844,0.3151567879027357,-0.021423236965927572,-0.13009102170822262,0.21357881633629222,-0.3160289469487651,2
0.9285714285714286,1,1,2,-0.416250097056852,-0.34525259748938286,0.06178318638626562,0.2165412663490737,0.1433211927665358,0.16592711785133868,0.07449165913526494,1
0.21428571428571425,1,1,0,-0.6333483724061683,0.15285536217297818,-0.044993580027249624,-0.21055207924929378,-0.046515630288078036,0.8106002314685494,0.18443695823743356,0
0.6904761904761905,3,2,3,0.6400120027605538,0.12819098650470262,-0.07533000426413816,-0.016420268301226032,-0.07740474743806969,-0.2849017057731685,0.015108394908459388,0
0.7142857142857142,2,0,5,0.5327910713695707,-0.30014786278950334,-0.3455644255930458,-0.3902437252411708,-0.17065940796836268,-0.12192363081949592,-0.10420344262002484,2
0.35714285714285715,2,1,1,-0.40773777988065896,0.031044440298571507,-0.10056664956888539,0.045349665058875055,-0.22146872405382673,0.3078278947788419,0.11309787784930707,2
0.6904761904761905,2,2,5,0.08937304419141234,-0.24101244473685723,0.04167931637364175,0.08432385275825521,0.08573333477345621,0.25270623776893936,-0.053757945579835265,2
0.35714285714285715,2,2,6,0.630227444629621,0.054687576429371776,0.1862597615702285,-0.1980064368083622,0.08176371757007764,-0.20713770808422122,-0.021937290433704473,2
0.6428571428571428,1,1,4,-0.5886050809899785,-0.025269678990194222,-0.008163404784427897,-0.10536151300780042,0.1195648882531429,0.08481760697094287,0.0466774627015845,1
0.11904761904761901,1,1,1,-0.7777796331227729,-0.0796416334318657,-0.02273732877768969,-0.027339351601534695,-0.11281448059406822,-0.0077500029686815575,0.1499414565326766,2
0.5714285714285714,2,2,1,-0.078184424848313,-0.032219781484902066,-0.10708082955861953,-0.12579430714562048,0.028858206031984995,0.002871943401548671,0.10025501285988501,2
0.8571428571428572,1,1,5,-0.45633022561157077,0.15757216635872956,-0.01581037428674492,-0.15072159648924396,0.10391105747471621,-0.24696671698099626,-0.03444911408406435,0
0.23809523809523808,1,1,4,-0.4507168448249751,-0.0965999019295557,0.13902157017452965,0.008641827023463972,0.19527634417172865,-0.03631185476627785,0.06183103325564869,0
0.49999999999999994,2,1,5,-0.21490311043521892,-0.06352469749243717,0.23606868586731966,0.2579408838825096,-0.1475905366480766,-0.2506559773455249,0.03285534823409515,1
0.23809523809523808,1,1,2,-0.32662381754363146,-0.028010917326905582,0.020737109419248057,-0.029087742438819564,0.04520423458876541,-0.09489535968579155,0.037251757346977374,0
0.02380952380952378,3,2,4,0.9061135701703107,0.2078151931108646,0.02063115569148105,-0.004535015636661616,-0.07579818756222279,-0.24797344622846704,0.04121547652314976,2
0.3809523809523809,1,0,0,-0.4148751363359036,-0.21295032358296684,0.09553398439380417,0.06754769654101017,0.31329984895562746,0.49926940679345805,0.25607601087762627,0
0.9523809523809523,1,1,5,-0.5822274178796472,0.28518615343894443,0.021334267119874073,0.1418618337018437,-0.089294416381107,0.1613444601271556,-0.1703448223518964,0
0.8809523809523809,2,2,5,-0.20994919442497528,-0.14137102117786282,0.2929568829922923,-0.09816537408771889,0.14203821548461962,-0.25954755679013775,0.0426638320680722,2
1.0,1,1,1,-0.5274752978113504,0.3127997379312124,0.04021239185835179,-0.15275641319660102,0.017558503130814557,0.4729068373841054,0.12974499331226153,2
0.3095238095238095,1,1,3,-0.30428487455498565,-0.42207823533728117,0.14700680885622602,0.16497241469551063,0.1281091711513073,-0.13160908884432954,0.0881790101054999,0
0.02380952380952378,0,2,2,0.6413520254122453,0.2546988750083954,0.41859159248314715,-0.04450535230392816,-0.1331848611223594,-0.286630549812364,0.006224108935870415,1
0.16666666666666669,0,2,2,0.42548300369149805,0.13625738440996166,0.09819111247682533,-0.03534972335717751,-0.2744652323576712,0.005295570971655783,-0.17178651113740506,2
0.1904761904761904,3,1,3,-0.5161031885826884,0.04338984182590633,-0.12013963076990014,0.11833402252262537,-0.0388304508836603,-0.08951788096409447,-0.028765041054756496,0
0.3809523809523809,1,1,3,-0.5112000739157486,0.062393704965903185,0.1639750966040241,0.15814697556222765,-0.0016040068813012454,-0.09879712370571464,-0.014490235470564612,0
0.2619047619047619,1,1,2,-0.5994268339609257,0.02237318747022593,0.22882240878929805,-0.022493193587415194,-0.08471013066070077,0.4409714220274244,-0.020268132114679163,1
0.14285714285714285,0,2,1,1.0643728032774817,-0.10747891219106953,-0.23850986465056007,-0.12750203757715314,0.367978439046579,0.17219278038891145,-0.04320165611667684,0
0.5714285714285714,1,1,1,-0.6438187720504912,0.029731209661194524,0.22918515485069801,0.08317174268986348,0.17857756550133633,-0.19047148803870464,0.03779887710519993,1
0.7142857142857142,2,2,6,0.45200693415520465,0.36721771246933965,0.015271372075928547,-0.08276795721190891,-0.22457416274265288,0.08211750854534633,-0.050849168507635684,2
0.1904761904761904,0,0,3,0.6216992318679591,-0.0663987291351108,0.2425422644044769,-0.0778892262818636,-0.14723133026663296,-0.07024414556619613,-0.1356953624610882,1
0.21428571428571425,3,0,5,0.4071300047960775,0.1882736205040787,0.5114742388221966,-0.08895119304581864,-0.16292452625649934,-0.24061528897904982,-0.08656917781726653,1
